event_id,org_id,admin_email,user_id,event_type,event_date,event_time,session_id,platform,feature_module,duration_sec
EVT-0012415,dac5b68c,admin@company062.com.br,dac5b6-U03,user_invited,2025-03-02,20:20:09,SES-870992,mobile_ios,Settings,372
EVT-0012416,dac5b68c,admin@company062.com.br,dac5b6-U11,user_invited,2025-03-02,17:02:28,SES-676778,web,Reports,588
EVT-0012417,dac5b68c,admin@company062.com.br,dac5b6-U12,settings_changed,2025-03-02,12:45:54,SES-966175,web,Users,267
EVT-0012418,dac5b68c,admin@company062.com.br,dac5b6-U08,export_data,2025-03-01,12:00:20,SES-982320,mobile_android,Analytics,481
EVT-0012419,dac5b68c,admin@company062.com.br,dac5b6-U10,api_call,2025-03-01,21:21:29,SES-458490,web,Integrations,271
EVT-0012420,dac5b68c,admin@company062.com.br,dac5b6-U07,export_data,2025-03-01,12:12:04,SES-486845,web,Analytics,566
EVT-0012421,dac5b68c,admin@company062.com.br,dac5b6-U11,report_generated,2025-03-01,13:55:56,SES-634051,web,Users,139
EVT-0012422,dac5b68c,admin@company062.com.br,dac5b6-U10,api_call,2025-03-01,10:21:05,SES-912272,mobile_android,Users,176
EVT-0012423,dac5b68c,admin@company062.com.br,dac5b6-U09,dashboard_view,2025-03-01,21:25:29,SES-866675,web,Users,460
EVT-0012424,dac5b68c,admin@company062.com.br,dac5b6-U10,user_invited,2025-03-01,20:25:49,SES-984070,mobile_ios,Analytics,10
EVT-0012425,dac5b68c,admin@company062.com.br,dac5b6-U01,dashboard_view,2025-03-01,10:32:14,SES-842320,mobile_ios,Dashboard,174
EVT-0012426,dac5b68c,admin@company062.com.br,dac5b6-U01,feature_used,2025-03-01,18:14:54,SES-169872,web,Integrations,227
EVT-0012427,dac5b68c,admin@company062.com.br,dac5b6-U12,feature_used,2025-03-01,21:01:47,SES-659007,web,Dashboard,217
EVT-0012428,dac5b68c,admin@company062.com.br,dac5b6-U08,feature_used,2025-03-01,17:36:45,SES-659462,mobile_ios,Analytics,409
EVT-0012429,dac5b68c,admin@company062.com.br,dac5b6-U06,report_generated,2025-03-01,16:18:19,SES-447299,mobile_ios,Analytics,396
EVT-0012430,dac5b68c,admin@company062.com.br,dac5b6-U05,session_start,2025-03-01,15:56:29,SES-557154,mobile_android,Integrations,589
EVT-0012431,dac5b68c,admin@company062.com.br,dac5b6-U01,export_data,2025-03-01,10:46:14,SES-836211,mobile_ios,Integrations,122
EVT-0012432,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-03-01,21:00:01,SES-110003,web,Dashboard,587
EVT-0012433,dac5b68c,admin@company062.com.br,dac5b6-U12,user_invited,2025-03-01,17:51:13,SES-809637,mobile_ios,Dashboard,90
EVT-0012434,dac5b68c,admin@company062.com.br,dac5b6-U10,api_call,2025-03-01,17:13:11,SES-143972,web,Settings,336
EVT-0012435,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-03-01,13:10:14,SES-494093,mobile_android,Reports,421
EVT-0012436,dac5b68c,admin@company062.com.br,dac5b6-U04,feature_used,2025-02-28,21:44:28,SES-988107,web,Dashboard,471
EVT-0012437,dac5b68c,admin@company062.com.br,dac5b6-U12,api_call,2025-02-28,17:36:14,SES-620745,web,Reports,546
EVT-0012438,dac5b68c,admin@company062.com.br,dac5b6-U08,report_generated,2025-02-28,21:25:08,SES-880352,web,Settings,521
EVT-0012439,dac5b68c,admin@company062.com.br,dac5b6-U09,report_generated,2025-02-28,17:13:43,SES-878517,web,Dashboard,320
EVT-0012440,dac5b68c,admin@company062.com.br,dac5b6-U09,feature_used,2025-02-28,21:46:44,SES-879481,mobile_ios,Settings,404
EVT-0012441,dac5b68c,admin@company062.com.br,dac5b6-U10,export_data,2025-02-28,21:09:21,SES-874972,mobile_android,Reports,392
EVT-0012442,dac5b68c,admin@company062.com.br,dac5b6-U01,settings_changed,2025-02-28,22:18:49,SES-739837,web,Integrations,143
EVT-0012443,dac5b68c,admin@company062.com.br,dac5b6-U06,report_generated,2025-02-28,20:41:08,SES-653576,web,Reports,40
EVT-0012444,dac5b68c,admin@company062.com.br,dac5b6-U10,api_call,2025-02-28,16:49:00,SES-262967,mobile_ios,Users,245
EVT-0012445,dac5b68c,admin@company062.com.br,dac5b6-U06,report_generated,2025-02-28,11:19:59,SES-679777,mobile_ios,Settings,105
EVT-0012446,dac5b68c,admin@company062.com.br,dac5b6-U05,settings_changed,2025-02-27,17:30:30,SES-665662,mobile_android,Users,185
EVT-0012447,dac5b68c,admin@company062.com.br,dac5b6-U07,api_call,2025-02-27,13:26:20,SES-998767,mobile_ios,Users,19
EVT-0012448,dac5b68c,admin@company062.com.br,dac5b6-U06,report_generated,2025-02-27,16:17:15,SES-110223,mobile_ios,Dashboard,254
EVT-0012449,dac5b68c,admin@company062.com.br,dac5b6-U11,settings_changed,2025-02-27,10:17:26,SES-378106,mobile_ios,Reports,166
EVT-0012450,dac5b68c,admin@company062.com.br,dac5b6-U01,export_data,2025-02-27,17:18:35,SES-143991,mobile_ios,Reports,257
EVT-0012451,dac5b68c,admin@company062.com.br,dac5b6-U02,api_call,2025-02-27,13:18:15,SES-928020,mobile_android,Integrations,194
EVT-0012452,dac5b68c,admin@company062.com.br,dac5b6-U11,report_generated,2025-02-26,13:50:41,SES-691960,mobile_ios,Dashboard,550
EVT-0012453,dac5b68c,admin@company062.com.br,dac5b6-U11,export_data,2025-02-26,16:49:53,SES-756948,mobile_ios,Reports,95
EVT-0012454,dac5b68c,admin@company062.com.br,dac5b6-U05,session_start,2025-02-26,13:29:44,SES-805101,mobile_ios,Settings,407
EVT-0012455,dac5b68c,admin@company062.com.br,dac5b6-U08,user_invited,2025-02-26,08:11:49,SES-913253,mobile_ios,Dashboard,56
EVT-0012456,dac5b68c,admin@company062.com.br,dac5b6-U02,dashboard_view,2025-02-26,22:48:18,SES-303409,web,Analytics,330
EVT-0012457,dac5b68c,admin@company062.com.br,dac5b6-U12,settings_changed,2025-02-26,16:32:00,SES-334601,mobile_android,Reports,112
EVT-0012458,dac5b68c,admin@company062.com.br,dac5b6-U08,api_call,2025-02-26,16:54:28,SES-685752,mobile_ios,Dashboard,83
EVT-0012459,dac5b68c,admin@company062.com.br,dac5b6-U12,integration_connected,2025-02-26,21:46:03,SES-483872,mobile_android,Integrations,146
EVT-0012460,dac5b68c,admin@company062.com.br,dac5b6-U09,user_invited,2025-02-26,19:03:30,SES-363588,mobile_ios,Reports,585
EVT-0012461,dac5b68c,admin@company062.com.br,dac5b6-U09,user_invited,2025-02-26,15:49:23,SES-449861,mobile_ios,Reports,167
EVT-0012462,dac5b68c,admin@company062.com.br,dac5b6-U12,api_call,2025-02-26,11:54:36,SES-278873,mobile_ios,Settings,194
EVT-0012463,dac5b68c,admin@company062.com.br,dac5b6-U11,login,2025-02-26,19:34:05,SES-590211,web,Settings,380
EVT-0012464,dac5b68c,admin@company062.com.br,dac5b6-U11,integration_connected,2025-02-26,20:08:23,SES-630721,web,Integrations,322
EVT-0012465,dac5b68c,admin@company062.com.br,dac5b6-U03,integration_connected,2025-02-26,17:24:11,SES-906550,web,Settings,305
EVT-0012466,dac5b68c,admin@company062.com.br,dac5b6-U02,dashboard_view,2025-02-26,18:06:53,SES-289519,web,Reports,585
EVT-0012467,dac5b68c,admin@company062.com.br,dac5b6-U02,dashboard_view,2025-02-25,14:30:12,SES-563484,mobile_ios,Users,512
EVT-0012468,dac5b68c,admin@company062.com.br,dac5b6-U07,report_generated,2025-02-25,21:40:41,SES-279450,web,Reports,102
EVT-0012469,dac5b68c,admin@company062.com.br,dac5b6-U06,settings_changed,2025-02-25,20:58:19,SES-235336,web,Integrations,244
EVT-0012470,dac5b68c,admin@company062.com.br,dac5b6-U11,settings_changed,2025-02-25,18:28:21,SES-665630,mobile_ios,Reports,481
EVT-0012471,dac5b68c,admin@company062.com.br,dac5b6-U05,login,2025-02-25,10:41:31,SES-786278,web,Settings,134
EVT-0012472,dac5b68c,admin@company062.com.br,dac5b6-U12,login,2025-02-25,17:50:09,SES-272200,mobile_android,Dashboard,108
EVT-0012473,dac5b68c,admin@company062.com.br,dac5b6-U06,api_call,2025-02-25,17:21:46,SES-779044,mobile_ios,Reports,228
EVT-0012474,dac5b68c,admin@company062.com.br,dac5b6-U01,settings_changed,2025-02-25,13:43:41,SES-923721,web,Users,262
EVT-0012475,dac5b68c,admin@company062.com.br,dac5b6-U03,settings_changed,2025-02-25,14:36:27,SES-319118,mobile_android,Analytics,43
EVT-0012476,dac5b68c,admin@company062.com.br,dac5b6-U10,session_start,2025-02-25,22:39:25,SES-385539,web,Reports,267
EVT-0012477,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-02-25,14:50:34,SES-662723,web,Integrations,70
EVT-0012478,dac5b68c,admin@company062.com.br,dac5b6-U02,dashboard_view,2025-02-25,20:08:37,SES-181119,mobile_android,Dashboard,153
EVT-0012479,b39231a7,admin@company063.com.br,b39231-U01,feature_used,2025-03-17,18:08:13,SES-951327,mobile_ios,Users,438
EVT-0012480,b39231a7,admin@company063.com.br,b39231-U02,login,2025-03-17,11:33:00,SES-695651,web,Analytics,245
EVT-0012481,b39231a7,admin@company063.com.br,b39231-U01,feature_used,2025-03-17,09:33:30,SES-194258,web,Reports,430
EVT-0012482,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-17,11:45:16,SES-571035,web,Analytics,590
EVT-0012483,b39231a7,admin@company063.com.br,b39231-U01,report_generated,2025-03-16,19:33:43,SES-616807,web,Settings,87
EVT-0012484,b39231a7,admin@company063.com.br,b39231-U02,user_invited,2025-03-16,08:24:59,SES-850702,mobile_android,Analytics,286
EVT-0012485,b39231a7,admin@company063.com.br,b39231-U01,integration_connected,2025-03-16,22:45:14,SES-292591,web,Users,109
EVT-0012486,b39231a7,admin@company063.com.br,b39231-U02,export_data,2025-03-15,20:53:43,SES-480268,mobile_ios,Integrations,205
EVT-0012487,b39231a7,admin@company063.com.br,b39231-U01,login,2025-03-15,14:09:56,SES-189122,web,Integrations,518
EVT-0012488,b39231a7,admin@company063.com.br,b39231-U02,session_start,2025-03-14,12:02:16,SES-698488,mobile_android,Reports,428
EVT-0012489,b39231a7,admin@company063.com.br,b39231-U02,login,2025-03-14,16:44:53,SES-625275,web,Integrations,11
EVT-0012490,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-14,09:35:26,SES-109560,web,Integrations,120
EVT-0012491,b39231a7,admin@company063.com.br,b39231-U02,user_invited,2025-03-14,22:24:27,SES-458269,web,Integrations,379
EVT-0012492,b39231a7,admin@company063.com.br,b39231-U02,report_generated,2025-03-14,12:20:21,SES-452990,web,Integrations,94
EVT-0012493,b39231a7,admin@company063.com.br,b39231-U01,settings_changed,2025-03-13,10:36:32,SES-480256,mobile_android,Dashboard,567
EVT-0012494,b39231a7,admin@company063.com.br,b39231-U02,dashboard_view,2025-03-13,22:15:56,SES-596341,mobile_android,Reports,506
EVT-0012495,b39231a7,admin@company063.com.br,b39231-U02,settings_changed,2025-03-13,20:22:33,SES-972181,web,Dashboard,240
EVT-0012496,b39231a7,admin@company063.com.br,b39231-U01,export_data,2025-03-12,20:46:55,SES-400671,mobile_ios,Integrations,587
EVT-0012497,b39231a7,admin@company063.com.br,b39231-U01,feature_used,2025-03-12,12:49:51,SES-520997,mobile_android,Reports,111
EVT-0012498,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-11,13:22:21,SES-895140,mobile_android,Settings,10
EVT-0012499,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-11,15:35:57,SES-744640,web,Settings,402
EVT-0012500,b39231a7,admin@company063.com.br,b39231-U01,session_start,2025-03-11,08:09:38,SES-509550,mobile_ios,Analytics,532
EVT-0012501,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-11,16:17:36,SES-487480,web,Settings,281
EVT-0012502,b39231a7,admin@company063.com.br,b39231-U02,session_start,2025-03-11,21:51:52,SES-972962,mobile_android,Reports,100
EVT-0012503,b39231a7,admin@company063.com.br,b39231-U02,dashboard_view,2025-03-11,18:33:58,SES-595880,web,Reports,360
EVT-0012504,b39231a7,admin@company063.com.br,b39231-U01,session_start,2025-03-11,14:46:01,SES-928020,mobile_ios,Integrations,402
EVT-0012505,b39231a7,admin@company063.com.br,b39231-U01,integration_connected,2025-03-11,21:43:01,SES-450004,mobile_ios,Integrations,102
EVT-0012506,b39231a7,admin@company063.com.br,b39231-U02,feature_used,2025-03-11,17:41:43,SES-209067,web,Reports,383
EVT-0012507,b39231a7,admin@company063.com.br,b39231-U01,integration_connected,2025-03-11,15:21:13,SES-636579,web,Integrations,123
EVT-0012508,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-11,19:32:17,SES-696232,web,Reports,545
EVT-0012509,b39231a7,admin@company063.com.br,b39231-U01,login,2025-03-11,12:06:46,SES-904055,web,Analytics,481
EVT-0012510,b39231a7,admin@company063.com.br,b39231-U01,session_start,2025-03-11,11:43:25,SES-266829,mobile_ios,Integrations,311
EVT-0012511,b39231a7,admin@company063.com.br,b39231-U01,settings_changed,2025-03-11,08:47:49,SES-708399,web,Reports,455
EVT-0012512,b39231a7,admin@company063.com.br,b39231-U01,report_generated,2025-03-11,14:02:35,SES-961468,web,Integrations,185
EVT-0012513,b39231a7,admin@company063.com.br,b39231-U02,report_generated,2025-03-10,20:12:34,SES-683433,mobile_ios,Settings,342
EVT-0012514,b39231a7,admin@company063.com.br,b39231-U02,user_invited,2025-03-10,13:18:43,SES-656167,mobile_android,Users,146
EVT-0012515,b39231a7,admin@company063.com.br,b39231-U01,report_generated,2025-03-10,19:42:24,SES-327914,mobile_android,Integrations,349
EVT-0012516,b39231a7,admin@company063.com.br,b39231-U01,login,2025-03-10,08:41:55,SES-364989,web,Settings,576
EVT-0012517,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-10,18:44:19,SES-165563,mobile_android,Dashboard,123
EVT-0012518,b39231a7,admin@company063.com.br,b39231-U01,user_invited,2025-03-10,22:55:42,SES-305683,web,Analytics,582
EVT-0012519,b39231a7,admin@company063.com.br,b39231-U02,export_data,2025-03-10,22:47:14,SES-150457,mobile_android,Integrations,252
EVT-0012520,b39231a7,admin@company063.com.br,b39231-U02,feature_used,2025-03-10,15:44:03,SES-414477,web,Dashboard,129
EVT-0012521,b39231a7,admin@company063.com.br,b39231-U02,report_generated,2025-03-10,17:03:15,SES-128451,mobile_android,Integrations,378
EVT-0012522,b39231a7,admin@company063.com.br,b39231-U02,session_start,2025-03-10,12:44:23,SES-729196,mobile_android,Dashboard,121
EVT-0012523,b39231a7,admin@company063.com.br,b39231-U02,integration_connected,2025-03-10,09:33:31,SES-328978,mobile_android,Dashboard,114
EVT-0012524,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-10,13:51:18,SES-350066,mobile_ios,Dashboard,186
EVT-0012525,b39231a7,admin@company063.com.br,b39231-U01,report_generated,2025-03-10,22:45:55,SES-211187,web,Dashboard,575
EVT-0012526,b39231a7,admin@company063.com.br,b39231-U01,login,2025-03-10,10:17:26,SES-328716,web,Integrations,248
EVT-0012527,b39231a7,admin@company063.com.br,b39231-U01,api_call,2025-03-10,08:11:35,SES-760008,mobile_android,Users,222
EVT-0012528,b39231a7,admin@company063.com.br,b39231-U02,export_data,2025-03-10,18:38:16,SES-228935,web,Settings,245
EVT-0012529,b39231a7,admin@company063.com.br,b39231-U02,dashboard_view,2025-03-10,15:34:19,SES-478708,mobile_android,Dashboard,568
EVT-0012530,b39231a7,admin@company063.com.br,b39231-U02,report_generated,2025-03-10,21:35:20,SES-597499,mobile_ios,Reports,220
EVT-0012531,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-10,14:17:28,SES-661513,mobile_android,Analytics,63
EVT-0012532,b39231a7,admin@company063.com.br,b39231-U01,user_invited,2025-03-09,21:01:53,SES-875040,mobile_android,Dashboard,199
EVT-0012533,b39231a7,admin@company063.com.br,b39231-U01,session_start,2025-03-09,16:37:47,SES-692852,web,Integrations,10
EVT-0012534,b39231a7,admin@company063.com.br,b39231-U02,integration_connected,2025-03-09,08:19:49,SES-349132,web,Analytics,379
EVT-0012535,b39231a7,admin@company063.com.br,b39231-U02,login,2025-03-09,12:25:08,SES-659984,web,Dashboard,260
EVT-0012536,b39231a7,admin@company063.com.br,b39231-U01,user_invited,2025-03-09,16:32:47,SES-876740,web,Analytics,122
EVT-0012537,b39231a7,admin@company063.com.br,b39231-U01,user_invited,2025-03-09,19:00:26,SES-393305,web,Settings,401
EVT-0012538,b39231a7,admin@company063.com.br,b39231-U01,export_data,2025-03-09,13:46:46,SES-612387,mobile_android,Reports,78
EVT-0012539,b39231a7,admin@company063.com.br,b39231-U01,session_start,2025-03-09,20:28:50,SES-717704,web,Users,127
EVT-0012540,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-09,19:26:02,SES-632668,mobile_android,Dashboard,373
EVT-0012541,b39231a7,admin@company063.com.br,b39231-U01,integration_connected,2025-03-09,09:33:46,SES-572227,mobile_android,Reports,536
EVT-0012542,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-09,12:48:29,SES-584165,web,Users,416
EVT-0012543,b39231a7,admin@company063.com.br,b39231-U02,session_start,2025-03-09,13:54:02,SES-327656,mobile_ios,Dashboard,530
EVT-0012544,b39231a7,admin@company063.com.br,b39231-U01,integration_connected,2025-03-08,11:12:10,SES-434267,mobile_ios,Settings,360
EVT-0012545,b39231a7,admin@company063.com.br,b39231-U02,settings_changed,2025-03-08,20:34:54,SES-799701,mobile_android,Settings,459
EVT-0012546,b39231a7,admin@company063.com.br,b39231-U01,settings_changed,2025-03-08,10:11:51,SES-141886,web,Dashboard,292
EVT-0012547,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-08,17:03:10,SES-850858,web,Users,507
EVT-0012548,b39231a7,admin@company063.com.br,b39231-U01,report_generated,2025-03-08,22:17:01,SES-252073,mobile_ios,Users,120
EVT-0012549,b39231a7,admin@company063.com.br,b39231-U02,session_start,2025-03-08,16:30:32,SES-440942,web,Integrations,404
EVT-0012550,b39231a7,admin@company063.com.br,b39231-U02,feature_used,2025-03-08,20:43:07,SES-366687,web,Settings,408
EVT-0012551,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-08,13:41:41,SES-702351,mobile_ios,Analytics,8
EVT-0012552,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-08,16:48:17,SES-805995,web,Dashboard,194
EVT-0012553,b39231a7,admin@company063.com.br,b39231-U02,settings_changed,2025-03-08,08:20:53,SES-176485,mobile_android,Integrations,345
EVT-0012554,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-08,17:06:40,SES-597624,mobile_ios,Integrations,371
EVT-0012555,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-08,12:58:25,SES-258415,web,Integrations,514
EVT-0012556,b39231a7,admin@company063.com.br,b39231-U02,session_start,2025-03-08,09:57:50,SES-565974,mobile_android,Settings,435
EVT-0012557,b39231a7,admin@company063.com.br,b39231-U02,login,2025-03-08,08:28:08,SES-132328,web,Reports,161
EVT-0012558,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-08,21:45:23,SES-941027,mobile_android,Reports,549
EVT-0012559,b39231a7,admin@company063.com.br,b39231-U01,api_call,2025-03-08,13:41:39,SES-609441,web,Reports,122
EVT-0012560,b39231a7,admin@company063.com.br,b39231-U02,feature_used,2025-03-08,16:22:23,SES-153297,mobile_ios,Integrations,408
EVT-0012561,b39231a7,admin@company063.com.br,b39231-U01,settings_changed,2025-03-08,20:39:34,SES-576306,mobile_ios,Analytics,302
EVT-0012562,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-08,14:44:37,SES-281709,web,Settings,488
EVT-0012563,b39231a7,admin@company063.com.br,b39231-U02,session_start,2025-03-07,15:31:05,SES-607135,mobile_ios,Integrations,247
EVT-0012564,b39231a7,admin@company063.com.br,b39231-U01,login,2025-03-07,14:07:40,SES-577934,mobile_android,Integrations,292
EVT-0012565,b39231a7,admin@company063.com.br,b39231-U02,settings_changed,2025-03-07,13:56:54,SES-191513,mobile_android,Analytics,229
EVT-0012566,b39231a7,admin@company063.com.br,b39231-U01,export_data,2025-03-07,14:46:45,SES-635003,mobile_android,Reports,255
EVT-0012567,b39231a7,admin@company063.com.br,b39231-U01,dashboard_view,2025-03-07,13:35:49,SES-364774,web,Users,49
EVT-0012568,b39231a7,admin@company063.com.br,b39231-U01,export_data,2025-03-07,22:04:15,SES-393293,mobile_android,Dashboard,189
EVT-0012569,b39231a7,admin@company063.com.br,b39231-U01,feature_used,2025-03-07,12:49:37,SES-737617,web,Dashboard,153
EVT-0012570,b39231a7,admin@company063.com.br,b39231-U02,dashboard_view,2025-03-07,12:14:37,SES-648914,mobile_ios,Analytics,124
EVT-0012571,b39231a7,admin@company063.com.br,b39231-U01,settings_changed,2025-03-07,22:43:35,SES-645812,web,Settings,317
EVT-0012572,b39231a7,admin@company063.com.br,b39231-U02,api_call,2025-03-07,16:03:07,SES-741173,web,Settings,437
EVT-0012573,b39231a7,admin@company063.com.br,b39231-U01,feature_used,2025-03-07,19:40:32,SES-509689,web,Integrations,165
EVT-0012574,b39231a7,admin@company063.com.br,b39231-U02,login,2025-03-07,18:39:40,SES-743096,mobile_ios,Reports,282
EVT-0012575,b39231a7,admin@company063.com.br,b39231-U01,settings_changed,2025-03-07,13:11:52,SES-711417,web,Dashboard,197
